fundcode,name,category
161029,富国中证银行指数,股票指数
161030,富国中证体育产业指数分级,股票指数
161031,富国中证工业4.0指数分级,股票指数
161032,富国中证煤炭指数分级,股票指数
161033,富国中证智能汽车(LOF),股票指数
161035,富国中证医药主题指数增强,股票指数
161036,富国中证娱乐主题指数增强型,股票指数
161037,富国中证高端制造指数增强型,股票指数
161038,富国新兴成长量化精选混合,混合型
161039,富国中证1000指数增强,股票指数
161115,易方达岁丰添利债券(LOF),债券型
161116,易方达黄金主题人民币A,QDII
161117,易方达永旭定开债,定开债券
161118,易方达中小板指数(LOF),股票指数
161119,易方达中债新综指(LOF)A,债券指数
161120,易方达中债新综指(LOF)C,债券指数
161121,易方达银行分级,股票指数
161122,易方达生物分级,股票指数
161123,易方达重组分级,股票指数
161124,易方达香港小型股指数A,QDII-指数
161125,易方达标普500指数人民币,QDII-指数
161126,易方达标普医疗保健人民币,QDII-指数
161127,易标普生物科技人民币,QDII-指数
161128,易标普信息科技人民币,QDII-指数
161129,易方达原油A类人民币,QDII
161130,易方达纳斯达克100人民币,QDII-指数
161131,易方达战略配售(LOF),混合型
161132,易方达科顺定开混合,混合型
161207,国投瑞银沪深300指数分级,股票指数
161211,国投沪深300金融地产联接,联接基金
161213,国投瑞银中证消费服务指数,股票指数
161215,国投瑞银中证消费服务指数(后端),股票指数
161216,国投瑞银双债债券(LOF)A,债券型
161217,国投瑞银中证资源指数,股票指数
161218,国投瑞银中证资源指数(后端),股票指数
161219,国投瑞银新兴产业混合,混合型
161220,国投瑞银新兴产业混合(后端),混合型
161221,国投瑞银双债债券C,债券型
161222,国投瑞银瑞利混合(LOF),混合型
161223,国投瑞银中证创业指数分级,股票指数
161224,国投瑞银新丝路混合(LOF),混合型
161225,国投瑞银瑞盈混合(LOF),混合型
161226,国投瑞银白银期货(LOF),混合型
161227,国投瑞银深证100指数,股票指数
161228,国投瑞银深证100指数(后端),股票指数
161229,国投瑞银中国价值发现股票,QDII
161232,国投瑞银瑞盛混合(LOF),混合型
161233,国投瑞银瑞泰多策略混合,混合型
161505,银河通利债券(LOF)A,债券型
161506,银河通利债券(LOF)C,债券型
161601,融通新蓝筹混合,混合型
161602,融通新蓝筹混合(后端),混合型
161603,融通债券A/B,债券型
161604,融通深证100指数A,股票指数
161605,融通蓝筹成长混合,混合型
161606,融通行业景气混合,混合型
161607,融通巨潮100指数A(LOF),股票指数
161608,融通易支付货币A,货币型
161609,融通动力先锋混合,混合型
161610,融通领先成长混合(LOF),混合型
161611,融通内需驱动混合,混合型
161612,融通深证成份指数A,股票指数
161613,融通创业板指数A,股票指数
161614,融通四季添利债券(LOF),债券型
161615,融通易支付货币B,货币型
161616,融通医疗保健行业混合,混合型
161617,融通医疗保健行业混合(后端),混合型
161618,融通岁岁添利定开债A,定开债券
161619,融通岁岁添利定开债B,定开债券
161620,融通核心价值混合,QDII
161622,融通汇财宝货币A,货币型
161623,融通汇财宝货币B,货币型
161624,融通可转债债券A,债券型
161625,融通可转债债券C,债券型
161626,融通通福债券(LOF)A,债券型
161627,融通通福债券(LOF)C,债券型
161628,融通军工分级,股票指数
161629,融通证券分级,股票指数
161631,融通人工智能指数(LOF),股票指数
161653,融通债券A/B(后端),债券型
161654,融通深证100指数A(后端),股票指数
161655,融通蓝筹成长混合(后端),混合型
161656,融通行业景气混合(后端),混合型
161657,融通巨潮100指数A(LOF)(后端),股票指数
161659,融通动力先锋混合(后端),混合型
161660,融通领先成长混合(LOF)(后端),混合型
161661,融通内需驱动混合(后端),混合型
161662,融通深证成份指数A(后端),股票指数
161663,融通创业板指数A(后端),股票指数
161693,融通债券C,债券型
161706,招商优质成长混合(LOF),混合型
161707,招商优质成长混合(LOF)(后端),混合型
161713,招商信用添利债券(LOF),债券型
161714,招商标普金砖四国指数,QDII-指数
161715,招商大宗商品(LOF),股票指数
161716,招商双债增强债券(LOF)C,债券型
161718,招商沪深300高贝塔指数分级,股票指数
161719,招商可转债分级债券,债券型
161720,招商中证全指证券公司指数分级,股票指数
161721,招商沪深300地产等权重分级,股票指数
161722,招商丰泰混合(LOF),混合型
161723,招商中证银行指数分级,股票指数
161724,招商中证煤炭等权指数分级,股票指数
161725,招商中证白酒指数分级,股票指数
161726,招商国证生物医药指数分级,股票指数
161727,招商增荣混合(LOF),混合型
161728,招商战略配售(LOF),混合型
161729,招商3年封闭瑞利混合,混合型
161810,银华内需精选混合(LOF),混合型
161811,银华沪深300指数分级,股票指数
161812,银华深证100指数分级,股票指数
161815,银华抗通胀主题,QDII
161816,银华中证等权90指数分级,股票指数
161818,银华消费主题混合,混合型
161819,银华中证内地资源指数分级,股票指数
161820,银华纯债信用债券(LOF),债券型
161823,银华永兴纯债债券(LOF)A,债券型
161824,银华永兴纯债债券(LOF)C,债券型
161825,银华中证800分级,股票指数
161826,银华中证转债指数增强分级,债券指数
161831,银华恒生国企指数分级,QDII-指数
161834,银华鑫锐灵活配置混合(LOF),混合型
161837,银华大盘两年定开混合,混合型
161902,万家增强收益债券,债券型
161903,万家行业优选混合(LOF),混合型
161907,万家中证红利指数(LOF),股票指数
161908,万家添利债券(LOF),债券型
161910,万家新机遇价值驱动A,混合型
161911,万家强化收益定开债,定开债券
161912,万家社会责任18个月定开A,混合型
161913,万家社会责任18个月定开C,混合型
162006,长城久富混合(LOF),混合型
162102,金鹰中小盘精选混合,混合型
162105,金鹰持久增利债券(LOF)C,债券型
162107,金鹰量化精选股票(LOF),股票型
162108,金鹰元盛债券型发起式C,债券型
162201,泰达宏利成长混合,混合型
162202,泰达宏利周期混合,混合型
162203,泰达宏利稳定混合,混合型
162204,泰达宏利行业混合,混合型
162205,泰达宏利风险预算混合,混合型
162206,泰达宏利货币A,货币型
162207,泰达宏利效率优选混合,混合型
162208,泰达宏利首选企业股票,股票型
162209,泰达宏利市值优选混合,混合型
162210,泰达宏利集利债券A,债券型
162211,泰达宏利品质生活混合,混合型
162212,泰达宏利红利先锋混合,混合型
162213,泰达宏利沪深300指数增强A,股票指数
162214,泰达宏利领先中小盘混合,混合型
162215,泰达宏利聚利债券(LOF),债券型
162216,泰达中证500指数增强(LOF),股票指数
162299,泰达宏利集利债券C,债券型
162307,海富通中证100指数,股票指数
162411,华宝标普油气上游股票人民币A,QDII-指数
162412,华宝中证医疗指数分级,股票指数
162413,华宝中证1000指数分级,股票指数
162414,华宝新机遇混合(LOF)A,混合型
162415,华宝标普美国消费人民币,QDII-指数
162416,华宝港股通恒生香港35,股票指数
162509,国联安双禧中证100指数,股票指数
162510,国联安双力中小板综指,股票指数
162511,国联安双佳信用债券(LOF),债券型
162605,景顺长城鼎益混合(LOF),混合型
162606,景顺长城鼎益混合(LOF)(后端),混合型
162607,景顺长城资源垄断混合,混合型
162703,广发小盘成长混合(LOF)A,混合型
162711,广发中证500ETF联接A,联接基金
162712,广发聚利债券(LOF)A,债券型
162713,广发中证500ETF联接A(后端),联接基金
162714,广发深证100指数分级,股票指数
162715,广发聚源债券(LOF)A,债券型
162716,广发聚源债券(LOF)C,债券型
162717,广发再融资主题,混合型
162718,广发鑫瑞混合(LOF),混合型
162719,广发道琼斯石油指数人民币A,QDII-指数
162907,泰信基本面400指数分级,股票指数
163001,长信医疗保健混合(LOF),混合型
163003,长信利鑫债券(LOF)C,债券型
163005,长信利众债券(LOF)C,债券型
163007,长信利众债券(LOF)A,债券型
163008,长信利鑫债券(LOF)A,债券型
163109,申万菱信深证成指分级,股票指数
163110,申万菱信量化小盘股票,股票型
163111,申万菱信中小板指数(LOF)A,股票指数
163113,申万菱信申万证券分级,股票指数
163114,申万菱信中证环保产业指数分级,股票指数
163115,申万菱信中证军工指数分级,股票指数
163116,申万菱信申万电子分级,股票指数
163118,申万菱信申万医药生物分级,股票指数
163119,申万中证申万新兴健康产业指数A,股票指数
163208,诺安油气能源,QDII
163209,诺安创业板指数增强(LOF),股票指数
163210,诺安纯债定开债A,定开债券
163211,诺安纯债定开债C,定开债券
163302,大摩资源优选混合(LOF),混合型
163402,兴全趋势投资混合(LOF),混合型
163403,兴全趋势投资混合(LOF)(后端),混合型
163406,兴全合润分级混合,混合型
163407,兴全沪深300指数(LOF)A,股票指数
163408,兴全沪深300指数(LOF)A(后端),股票指数
163409,兴全绿色投资混合(LOF),混合型
163410,兴全绿色投资混合(LOF)(后端),混合型
163411,兴全精选混合,混合型
163412,兴全轻资产混合(LOF),混合型
163413,兴全轻资产混合(LOF)(后端),混合型
163415,兴全商业模式优选混合,混合型
163416,兴全商业模式优选混合(后端),混合型
163417,兴全合宜混合(LOF)A,混合型
163503,天治核心成长混合(LOF),混合型
163801,中银中国混合(LOF),混合型
163802,中银货币A,货币型
163803,中银持续增长混合A,混合型
163804,中银收益混合A,混合型
163805,中银策略混合,混合型
163806,中银增利债券,债券型
163807,中银优选混合,混合型
163808,中银中证100指数增强,股票指数
163809,中银蓝筹混合,混合型
163810,中银价值混合,混合型
163811,中银双利债券A,债券型
163812,中银双利债券B,债券型
163813,中银全球策略,QDII
163816,中银转债增强债券A,债券型
163817,中银转债增强债券B,债券型
163818,中银中小盘成长混合,混合型
163819,中银信用增利债券(LOF),债券型
163820,中银货币B,货币型
163821,中银沪深300等权重指数,股票指数
163822,中银主题策略混合,混合型
163823,中银稳健策略混合,混合型
163824,中银盛利定开债(LOF),定开债券
163825,中银互利半年定开债,定开债券
163827,中银产业债债券A,债券型
163907,中海惠裕纯债发起式,债券型
164105,华富强化回报债券(LOF),债券型
164205,天弘文化新兴产业,股票型
164206,天弘添利债券(LOF),债券型
164208,天弘丰利债券(LOF),债券型
164210,天弘同利债券(LOF),债券型
164304,新华中证环保产业指数分级,股票指数
164401,前海开源健康分级,股票指数
164402,前海开源中航军工,股票指数
164403,前海开源沪港深农业混合,混合型
164508,国富中证100指数增强分级,股票指数
164509,国富恒利债券(LOF)A,债券型
164510,国富恒利债券(LOF)C,债券型
164606,华泰柏瑞信用增利债,债券型
164701,汇添富黄金及贵金属,QDII
164702,汇添富季季红定开债,定开债券
164703,汇添富纯债债券(LOF),债券型
164705,汇添富恒生指数分级,QDII-指数
164808,工银四季收益债券(LOF),债券型
164809,工银中证500ETF联接A,联接基金
164810,工银纯债定开债,定开债券
164811,工银中证京津冀协同发展指数A,股票指数
164814,工银双债增强债券,债券型
164818,工银中证传媒指数分级,股票指数
164819,工银中证环保产业指数分级,股票指数
164820,工银中证高铁产业指数分级,股票指数
164821,工银中证新能源指数分级,股票指数
164824,工银印度基金人民币,QDII
164825,工银中证京津冀协同发展指数C,股票指数
164902,交银信用添利债券(LOF),债券型
164903,交银信用添利债券(LOF)(后端),债券型
164905,交银国证新能源指数分级,股票指数
164906,交银中证海外中国互联网指数,QDII-指数
164907,交银中证互联网金融指数分级,股票指数
164908,交银中证环境治理(LOF),股票指数
165309,建信沪深300指数(LOF),股票指数
165310,建信双利分级股票,股票型
165311,建信信用增强债券(LOF)A,债券型
165312,建信央视50,股票指数
165313,建信优势动力混合(LOF),混合型
165314,建信信用增强债券(LOF)C,债券型
165317,建信丰裕多策略灵活配置混合,混合型
165508,信诚深度价值混合(LOF),混合型
165509,信诚增强收益债券(LOF),债券型
165510,信诚四国配置,QDII
165511,信诚中证500指数分级,股票指数
165512,信诚新机遇混合(LOF),混合型
165513,信诚全球商品主题,QDII
165515,信诚沪深300指数分级,股票指数
165516,信诚周期轮动混合(LOF),混合型
165517,信诚双盈债券(LOF),债券型
165519,信诚中证800医药指数分级,股票指数
165520,信诚中证800有色指数分级,股票指数
165521,信诚中证800金融指数分级,股票指数
165522,信诚中证TMT产业主题分级,股票指数
165523,信诚中证信息安全指数分级,股票指数
165524,信诚中证智能家居指数分级,股票指数
165525,信诚中证基建工程指数LOF,股票指数
165526,信诚新旺混合(LOF)A,混合型
165527,信诚新旺混合(LOF)C,混合型
165528,信诚鼎利,混合型
165530,中信保诚惠泽18个月定开债券,定开债券
165531,信诚多策略灵活配置混合,混合型
165707,诺德深证300指数分级,股票指数
165806,东吴沪深300A,股票指数
165807,东吴鼎利债券(LOF),债券型
165809,东吴中证可转换债券指数分级,债券指数
165810,东吴沪深300C,股票指数
166001,中欧新趋势混合A,混合型
166002,中欧新蓝筹混合A,混合型
166005,中欧价值发现混合A,混合型
166006,中欧行业成长混合(LOF)A,混合型
166007,中欧互通精选混合A,混合型
166008,中欧增强回报债券(LOF)A,债券型
166009,中欧新动力混合(LOF)A,混合型
166010,中欧鼎利债券,债券型
166011,中欧盛世成长混合(LOF)A,混合型
166012,中欧信用增利债券(LOF)C,债券型
166014,中欧货币A,货币型
166015,中欧货币B,货币型
166016,中欧纯债债券(LOF)C,债券型
166019,中欧价值智选混合A,混合型
166020,中欧成长优选混合A,混合型
166023,中欧瑞丰灵活配置混合A,混合型
166024,中欧恒利三年定期开放混合,混合型
166025,中欧远见两年定开混合A,混合型
166105,信达澳银鑫安债券,债券型
166107,信达澳银量化多因子混合(LOF)A,混合型
166108,信达澳银量化多因子混合(LOF)C,混合型
166109,信达澳银量化先锋(LOF)A,混合型
166110,信达澳银量化先锋(LOF)C,混合型
166301,华商新趋势优选灵活配置混合,混合型
166401,浦银安盛稳健增利债券C,债券型
166402,浦银安盛沪港深基本面100,股票指数
166801,浙商聚潮新思维混合,混合型
166802,浙商沪深300指数增强,股票指数
166902,民生加银平稳增利A,定开债券
166903,民生加银平稳增利C,定开债券
166904,民生加银平稳添利债券A,定开债券
166905,民生加银平稳添利债券C,定开债券
167001,平安鼎泰混合(LOF),混合型
167002,平安鼎越混合(LOF),混合型
167003,平安鼎弘混合(LOF),混合型
167301,方正富邦保险主题指数分级,股票指数
167302,方正富邦大湾区综指(LOF),股票指数
167501,安信宝利债券(LOF),债券型
167503,安信一带一路分级,股票指数
167504,安信中短利率债(LOF)A,债券型
167505,安信中短利率债(LOF)C,债券型
167506,安信深圳科技指数(LOF)A,股票指数
167507,安信深圳科技指数(LOF)C,股票指数
167601,国金沪深300指数增强,股票指数
167702,德邦量化优选股票(LOF)A,股票型
167703,德邦量化优选股票(LOF)C,股票型
167705,德邦量化新锐股票A,股票型
167706,德邦量化新锐股票C,股票型
168001,国寿安保中证养老产业,股票指数
168002,国寿安保策略精选混合(LOF),混合型
168101,九泰锐智定增混合,混合型
168102,九泰锐富事件驱动混合,混合型
168103,九泰锐益定增混合,混合型
168104,九泰锐丰灵活配置混合(LOF)A,混合型
168105,九泰泰富定增混合,混合型
168106,九泰盈华量化混合(LOF)A,混合型
168107,九泰盈华量化混合(LOF)C,混合型
168108,九泰锐诚混合(LOF),混合型
168111,九泰锐丰灵活配置混合(LOF)C,混合型
168201,中融一带一路分级,股票指数
168203,中融国证钢铁行业指数分级,股票指数
168204,中融中证煤炭指数分级,股票指数
168205,中融中证银行指数分级,股票指数
168301,东海祥龙混合(LOF),混合型
168401,红土创新转型精选灵(LOF),混合型
168501,北信瑞丰产业升级,混合型
168601,汇安裕阳定开混合,混合型
168701,合煦智远金融科技指数(LOF)A,股票指数
168702,合煦智远金融科技指数(LOF)C,股票指数
169101,东方红睿丰混合,混合型
169102,东方红睿阳三年混合,混合型
169103,东方红睿轩三年定开混合,混合型
169104,东方红睿满沪港深混合(LOF),混合型
169105,东方红睿华沪港深混合(LOF),混合型
169106,东方红创新优选定开混合,混合型
169107,东方红恒阳五年定开混合,混合型
169108,东方红均衡优选定开混合,混合型
169201,浙商鼎盈事件驱动混合,混合型
169301,财通中证500(LOF)A,股票指数
169302,财通中证500(LOF)C,股票指数
180001,银华优势企业混合,混合型
180002,银华增值混合,保本型
180003,银华-道琼斯88指数A,股票指数
180008,银华货币A,货币型
180009,银华货币B,货币型
180010,银华优质增长混合,混合型
180011,银华优势企业混合(后端),混合型
180012,银华富裕主题混合,混合型
180013,银华领先策略混合,混合型
180015,银华增强收益债券,债券型
180018,银华和谐主题混合,混合型
180020,银华成长先锋混合,混合型
180025,银华信用双利债券A,债券型
180026,银华信用双利债券C,债券型
180028,银华永祥灵活配置混合,混合型
180031,银华中小盘混合,混合型
180033,银华上证50等权ETF联接,联接基金
180052,银华增值混合,保本型
183001,银华全球优选,QDII
184801,鹏华前海万科REITS,混合型
200001,长城久恒灵活配置混合,混合型
200002,长城久泰沪深300指数A,股票指数
200003,长城货币A,货币型
200006,长城消费增值混合,混合型
200007,长城安心回报混合,混合型
200008,长城品牌优选混合,混合型
200009,长城稳健增利债券A,债券型
200010,长城双动力混合,混合型
200011,长城景气行业龙头混合,混合型
200012,长城中小盘成长混合,混合型
200013,长城积极增利债券A,债券型
200015,长城优化升级混合,混合型
200016,长城稳健成长灵活配置混合,混合型
200103,长城货币B,货币型
200113,长城积极增利债券C,债券型
201001,长城久恒灵活配置混合(后端),混合型
201002,长城久泰沪深300指数A(后端),股票指数
202001,南方稳健成长混合,混合型
202002,南方稳健成长贰号混合,混合型
202003,南方绩优成长混合A,混合型
202004,南方绩优成长混合A(后端),混合型
202005,南方成份精选混合A,混合型
202006,南方成份精选混合A(后端),混合型
202007,南方隆元产业主题混合,混合型
202008,南方隆元产业主题混合(后端),混合型
202009,南方盛元红利混合,混合型
202010,南方盛元红利混合(后端),混合型
202011,南方优选价值混合A,混合型
202012,南方优选价值混合A(后端),混合型
202015,南方沪深300联接基金A,联接基金
202016,南方沪深300联接基金A(后端),联接基金
202017,南方深证成份ETF联接A,联接基金
202018,南方深证成份ETF联接A(后端),联接基金
202019,南方策略优化混合,混合型
202020,南方策略优化混合(后端),混合型
202021,南方小康ETF联接A,联接基金
202022,南方小康ETF联接A(后端),联接基金
202023,南方优选成长混合A,混合型
202024,南方优选成长混合A(后端),混合型
202025,南方上证380ETF联接A,联接基金
202026,南方上证380ETF联接A(后端),联接基金
202027,南方高端装备灵活配置混合A,混合型
202028,南方高端装备灵活配置混合A(后端),混合型
202101,南方宝元债券A,债券型
202102,南方多利增强债券C,债券型
202103,南方多利增强债券A,债券型
202105,南方广利回报债券A/B,债券型
202106,南方广利回报债券A/B(后端),债券型
202107,南方广利回报债券C,债券型
202108,南方润元纯债债券A/B,债券型
202109,南方润元纯债债券A/B(后端),债券型
202110,南方润元纯债债券C,债券型
202211,南方中证100指数A,股票指数
202212,南方平衡配置混合,混合型
202213,南方核心竞争混合,混合型
202301,南方现金增利货币A,货币型
202302,南方现金增利货币B,货币型
202303,南方理财14天债券A,理财型
202304,南方理财14天债券B,理财型
202305,南方理财60天债券A,理财型
202306,南方理财60天债券B,理财型
202307,南方收益宝货币A,货币型
202308,南方收益宝货币B,货币型
202801,南方全球精选配置,QDII
206001,鹏华弘泰A,混合型
206002,鹏华精选成长混合,混合型
206003,鹏华信用增利债券A,债券型
206004,鹏华信用增利债券B,债券型
206005,鹏华上证民企50ETF联接,联接基金
206006,鹏华全球中短债(QDII)人民币A,QDII
206007,鹏华消费优选混合,混合型
206008,鹏华丰盛债券,债券型
206009,鹏华新兴产业混合,混合型
206010,鹏华深证民营ETF联接,联接基金
206011,鹏华美国房地产(QDII),QDII
206012,鹏华价值精选股票,股票型
206013,鹏华宏观灵活配置混合,混合型
206015,鹏华纯债债券,债券型
206018,鹏华产业债债券,债券型
210001,金鹰成份优选混合,混合型
210002,金鹰红利价值混合,混合型
210003,金鹰行业优势混合,混合型
210004,金鹰稳健成长混合,混合型
210005,金鹰主题优势混合,混合型
210006,金鹰元禧混合A,混合型
210007,金鹰技术领先灵活配置混合A,混合型
210008,金鹰策略配置混合,混合型
210009,金鹰核心资源混合,混合型
210010,金鹰灵活配置混合A,混合型
210011,金鹰灵活配置混合C,混合型
210012,金鹰货币A,货币型
210013,金鹰货币B,货币型
210014,金鹰元丰债券,债券型
213001,宝盈鸿利收益灵活配置混合A,混合型
213002,宝盈泛沿海增长混合,混合型
213003,宝盈策略增长混合,混合型
213006,宝盈核心优势混合A,混合型
213007,宝盈增强收益债券A/B,债券型
213008,宝盈资源优选混合,混合型
213009,宝盈货币A,货币型
213010,宝盈中证100指数增强A,股票指数
213907,宝盈增强收益债券A/B(后端),债券型
213908,宝盈资源优选混合(后端),混合型
213909,宝盈货币B,货币型
213917,宝盈增强收益债券C,债券型
217001,招商安泰混合,混合型
217002,招商安泰平衡混合,混合型
217003,招商安泰债券A,债券型
217004,招商现金增值货币A,货币型
217005,招商先锋混合,混合型
217008,招商安本增利债券,债券型
217009,招商核心价值混合,混合型
217010,招商大盘蓝筹混合,混合型
217011,招商安心收益债券C,债券型
217012,招商行业领先混合A,混合型
217013,招商中小盘混合,混合型
217014,招商现金增值货币B,货币型
217016,招商深证100指数A,股票指数
217017,招商上证消费80ETF联接A,联接基金
217018,招商安瑞进取债券,债券型
217019,招商深证TMT50ETF联接A,联接基金
217020,招商安达灵活配置混合,混合型
217021,招商优势企业混合,混合型
217022,招商产业债券A,债券型
217023,招商信用增强债券A,债券型
217024,招商安盈债券,债券型
217025,招商理财7天债券A,理财型
217026,招商理财7天债券B,理财型
217027,招商央视财经50指数A,股票指数
217203,招商安泰债券B,债券型
229002,泰达宏利逆向策略混合,混合型
233001,大摩基础行业混合,混合型
233005,大摩强收益债券,债券型
233006,大摩领先优势混合,混合型
233007,大摩卓越成长混合,混合型
233008,大摩消费领航混合,混合型
233009,大摩多因子策略混合,混合型
233010,大摩深证300指数增强,股票指数
233011,大摩主题优选混合,混合型
233012,大摩多元收益债券A,债券型
233013,大摩多元收益债券C,债券型
233015,大摩量化配置混合A,混合型
240001,华宝宝康消费品,混合型
240002,华宝宝康配置混合,混合型
240003,华宝宝康债券A,债券型
240004,华宝动力组合,混合型
240005,华宝多策略增长开放,股票型
240006,华宝现金宝货币A,货币型
240007,华宝现金宝货币B,货币型
240008,华宝收益增长混合,混合型
240009,华宝先进成长混合,混合型
240010,华宝行业精选混合,混合型
240011,华宝大盘精选混合,混合型
240012,华宝增强收益债券A,债券型
240013,华宝增强收益债券B,债券型
240014,华宝中证100指数A,股票指数
240015,华宝中证100指数A(后端),股票指数
240016,华宝上证180价值联接,联接基金
240017,华宝新兴产业混合,混合型
240018,华宝可转债债券A,债券型
240019,华宝中证银行ETF联接A,联接基金
240020,华宝医药生物混合,混合型
240022,华宝资源优选混合,混合型
241001,华宝海外中国成长混合,QDII
253010,国联安安心成长混合,混合型
253020,国联安增利债券A,债券型
253021,国联安增利债券B,债券型
253030,国联安信心增益债券,债券型
253050,国联安货币A,货币型
253051,国联安货币B,货币型
253060,国联安信心增长债券A,债券型
253061,国联安信心增长债券B,债券型
255010,国联安稳健混合,混合型
257010,国联安小盘精选混合,混合型
257020,国联安精选混合,混合型
257021,国联安精选混合(后端),混合型
257030,国联安优势混合,混合型
257031,国联安优势混合(后端),混合型
257040,国联安红利混合,混合型
257041,国联安红利混合(后端),混合型
257050,国联安主题驱动混合,混合型
257060,国联安上证商品ETF联接,联接基金
257070,国联安优选行业混合,混合型
260101,景顺长城优选混合,混合型
260102,景顺货币A,货币型
260103,景顺长城动力平衡混合,混合型
260104,景顺长城内需增长混合,混合型
260108,景顺长城新兴成长混合,混合型
260109,景顺长城内需贰号混合,混合型
260110,景顺长城精选蓝筹混合,混合型
260111,景顺长城公司治理混合,混合型
260112,景顺长城能源基建混合,混合型
260115,景顺长城中小盘混合,混合型
260116,景顺长城核心竞争力混合A,混合型
260117,景顺长城支柱产业混合,混合型
260202,景顺货币B,货币型
261001,景顺长城稳定收益债券A,债券型
261002,景顺长城优信增利债券A,债券型
261101,景顺长城稳定收益债券C,债券型
261102,景顺长城优信增利债券C,债券型
262001,景顺长城大中华混合,QDII
270001,广发聚富混合,混合型
270002,广发稳健增长混合,混合型
270004,广发货币A,货币型
270005,广发聚丰混合,混合型
270006,广发策略优选混合,混合型
270007,广发大盘成长混合,混合型
270008,广发核心精选混合,混合型
270009,广发增强债券,债券型
270010,广发沪深300ETF联接A,联接基金
270011,广发聚富混合(后端),混合型
270012,广发稳健增长混合(后端),混合型
270014,广发货币B,货币型
270015,广发聚丰混合(后端),混合型
270016,广发策略优选混合(后端),混合型
270017,广发大盘成长混合(后端),混合型
270020,广发沪深300ETF联接A(后端),联接基金
270021,广发聚瑞混合,混合型
270022,广发内需增长混合,混合型
270023,广发全球精选股票(QDII),QDII
270025,广发行业领先混合A,混合型
270026,广发中小板300联接,联接基金
270028,广发制造业精选混合,混合型
270029,广发聚财信用债券A,债券型
270030,广发聚财信用债券B,债券型
270036,广发中小板300联接(后端),联接基金
270041,广发消费品精选混合,混合型
270042,广发纳斯达克100指数A,QDII-指数
270043,广发理财年年红债券,定开债券
270044,广发双债添利债券A,债券型
270045,广发双债添利债券C,债券型
270046,广发理财30天债券A,理财型
270047,广发理财30天债券B,理财型
270048,广发纯债债券A,债券型
270049,广发纯债债券C,债券型
270050,广发新经济混合,混合型
288001,华夏经典混合,混合型
288002,华夏收入混合,混合型
288101,华夏货币A,货币型
288102,华夏稳定双利债券C,债券型
288201,华夏货币B,货币型
290001,泰信天天收益货币A,货币型
290002,泰信先行策略混合,混合型
290003,泰信双息双利债券,债券型
290004,泰信优质生活混合,混合型
290005,泰信优势增长混合,混合型
290006,泰信蓝筹精选混合,混合型
290007,泰信债券增强收益A,债券型
290008,泰信发展主题混合,混合型
290009,泰信周期回报债券,债券型
290010,泰信中证200指数,股票指数
290011,泰信中小盘精选混合,混合型
290012,泰信行业精选混合A,混合型
290014,泰信现代服务业混合,混合型
291007,泰信债券增强收益C,债券型
310308,申万菱信盛利精选混合,混合型
310318,申万菱信沪深300指数增强A,股票指数
310328,申万菱信新动力混合,混合型
310338,申万菱信收益宝货币A,货币型
310339,申万菱信收益宝货币B,货币型
310358,申万菱信新经济混合,混合型
310368,申万菱信竞争优势混合,混合型
310388,申万菱信消费增长混合,混合型
310398,申万菱信沪深300价值指数A,股票指数
310508,申万菱信稳益宝债券,债券型
310518,申万菱信可转债债券,债券型
320001,诺安平衡混合,混合型
320002,诺安货币A,货币型
320003,诺安先锋混合,混合型
320004,诺安优化收益债券,债券型
320005,诺安价值增长混合,混合型
320006,诺安灵活配置混合,混合型
320007,诺安成长混合,混合型
320008,诺安增利债券A,债券型
320009,诺安增利债券B,债券型
320010,诺安中证100指数,股票指数
320011,诺安中小盘精选混合,混合型
320012,诺安主题精选混合,混合型
320013,诺安全球黄金,QDII
320014,诺安沪深300指数增强,股票指数
320015,诺安行业轮动混合,混合型
320016,诺安多策略混合,混合型
320017,诺安全球收益不动产,QDII
320018,诺安新动力混合,混合型
320019,诺安货币B,货币型
320020,诺安策略精选股票,股票型
320021,诺安双利债券发起,债券型
320022,诺安研究精选股票,股票型
340001,兴全可转债混合,混合型
340005,兴全货币A,货币型
340006,兴全全球视野股票,股票型
340007,兴全社会责任混合,混合型
340008,兴全有机增长混合,混合型
340009,兴全磐稳增利债券A,债券型
350001,天治财富增长混合,混合型
350002,天治低碳经济混合,混合型
350004,天治天得利货币A,货币型
350005,天治中国制造2025,混合型
350006,天治稳健双盈债券,债券型
350007,天治趋势精选混合,混合型
350008,天治新消费混合,混合型
350009,天治研究驱动混合A,混合型
360001,光大量化股票,股票型
360003,光大货币,货币型
360005,光大红利混合,混合型
360006,光大新增长混合,混合型
360007,光大优势配置混合,混合型
360008,光大增利收益债券A,债券型
360009,光大增利收益债券C,债券型
360010,光大均衡精选混合,混合型
360011,光大动态优选混合,混合型
360012,光大中小盘混合,混合型
360013,光大信用添益债券A,债券型
360014,光大信用添益债券C,债券型
360016,光大行业轮动混合,混合型
360019,光大添天盈五年定开债,定开债券
360020,光大添天盈理财债券B,理财型
370010,上投摩根货币A,货币型
370011,上投摩根货币B,货币型
370021,上投摩根分红添利债券A,债券型
370022,上投摩根分红添利债券B,债券型
370023,上投摩根中证消费服务指数,股票指数
370024,上投摩根核心优选混合,混合型
370027,上投摩根智选30混合,混合型
371020,上投摩根纯债债券A,债券型
371120,上投摩根纯债债券B,债券型
372010,上投摩根强化回报债券A,债券型
